"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","15","","RecipeDetailModal Component","","RecipeDetailModal Component should have correct category badge class for dinner","","RecipeDetailModal Component should have correct category badge class for dinner",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService Error Logging should always log errors to console when they occur","","recipeService Error Logging should always log errors to console when they occur",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","1","","useRecipeModals hook","","useRecipeModals hook Edge cases should handle recipe with id 0","","useRecipeModals hook Edge cases should handle recipe with id 0",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","63","","AddRecipeModal Component","","AddRecipeModal Component should render when isOpen is true","","AddRecipeModal Component should render when isOpen is true",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","58","","useRecipes hook","","useRecipes hook updateRecipe should update recipe with id 2","","useRecipes hook updateRecipe should update recipe with id 2",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","32","","MealPlanner","","MealPlanner should display existing meal plan entries","","MealPlanner should display existing meal plan entries",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","21","","App Component","","App Component navigates to shopping list when Shopping List quick action is clicked","","App Component navigates to shopping list when Shopping List quick action is clicked",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","12","","RecipeGrid Component","","RecipeGrid Component handles partial search matches","","RecipeGrid Component handles partial search matches",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","3","","RecipeCard","","RecipeCard Category Emojis should display dinner emoji for dinner category","","RecipeCard Category Emojis should display dinner emoji for dinner category",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","10","","App Component","","App Component displays default section as ""Meal Planner""","","App Component displays default section as ""Meal Planner""",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients handles multiple recipes with different quantities","","shoppingListService aggregateIngredients handles multiple recipes with different quantities",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","24","","RecipeDetailModal Component","","RecipeDetailModal Component should display YouTube iframe for youtu.be short URL","","RecipeDetailModal Component should display YouTube iframe for youtu.be short URL",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","63","","MealPlanner","","MealPlanner should navigate to previous week","","MealPlanner should navigate to previous week",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","111","","Recipes Component","","Recipes Component Edit Recipe Functionality should handle update recipe callback","","Recipes Component Edit Recipe Functionality should handle update recipe callback",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","0","","getMonday","","getMonday should return Monday when date is Tuesday","","getMonday should return Monday when date is Tuesday",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients handles recipes with undefined common_ingredients array","","shoppingListService aggregateIngredients handles recipes with undefined common_ingredients array",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","48","","Recipes Component","","Recipes Component Successful Data Fetching should render correct category emojis","","Recipes Component Successful Data Fetching should render correct category emojis",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","11","","ShoppingList Component","","ShoppingList Component renders empty state when no items","","ShoppingList Component renders empty state when no items",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getRecipeById should fetch recipe with different id","","recipeService getRecipeById should fetch recipe with different id",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","54","","getMonday","","useMealPlanner should add meal plan entry","","useMealPlanner should add meal plan entry",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","4","","recipeService","","recipeService getAllRecipes should fetch all recipes successfully","","recipeService getAllRecipes should fetch all recipes successfully",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","0","","shoppingListService","","shoppingListService aggregateIngredients preserves trimmed names for common ingredients","","shoppingListService aggregateIngredients preserves trimmed names for common ingredients",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","5","","Recipes Component","","Recipes Component Component Lifecycle should fetch recipes on mount","","Recipes Component Component Lifecycle should fetch recipes on mount",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","98","","App Component","","App Component maintains state correctly across interactions","","App Component maintains state correctly across interactions",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService addRecipe should add a recipe successfully","","recipeService addRecipe should add a recipe successfully",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getAllRecipes should handle malformed JSON response","","recipeService getAllRecipes should handle malformed JSON response",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","149","","EditRecipeModal Component","","EditRecipeModal Component allows editing foto URL","","EditRecipeModal Component allows editing foto URL",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","9","","TopBar Component","","TopBar Component renders all navigation items","","TopBar Component renders all navigation items",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","12","","SearchBar Component","","SearchBar Component has a submit button","","SearchBar Component has a submit button",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","27","","App Component","","App Component renders with React.StrictMode compatibility","","App Component renders with React.StrictMode compatibility",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","50","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle closing detail modal","","MealPlanner Meal Plan Navigation and Display should handle closing detail modal",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","11","","Categories Component","","Categories Component renders categories in correct order","","Categories Component renders categories in correct order",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","6","","Categories Component","","Categories Component applies correct CSS custom properties for category colors","","Categories Component applies correct CSS custom properties for category colors",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","76","","Recipes Component","","Recipes Component Delete Recipe Functionality should delete the recipe when confirm button is clicked","","Recipes Component Delete Recipe Functionality should delete the recipe when confirm button is clicked",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","55","","getMonday","","useMealPlanner should navigate to previous week","","useMealPlanner should navigate to previous week",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","17","","CalendarGrid","","CalendarGrid should call onRemoveEntry when remove button is clicked","","CalendarGrid should call onRemoveEntry when remove button is clicked",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","55","","App Component","","App Component navigates to recipes page when Recipes nav is clicked","","App Component navigates to recipes page when Recipes nav is clicked",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","69","","SearchBar Component","","SearchBar Component calls onSearchChange when input value changes","","SearchBar Component calls onSearchChange when input value changes",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","6","","TopBar Component","","TopBar Component renders user section with default user","","TopBar Component renders user section with default user",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients preserves trimmed names for main ingredients","","shoppingListService aggregateIngredients preserves trimmed names for main ingredients",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","31","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle concurrent operations gracefully","","MealPlanner Meal Plan Navigation and Display should handle concurrent operations gracefully",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","96","","RecipeDetailModal Component","","RecipeDetailModal Component should call onClose when close button is clicked","","RecipeDetailModal Component should call onClose when close button is clicked",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients handles recipes with no ingredients","","shoppingListService aggregateIngredients handles recipes with no ingredients",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","59","","MealPlanner","","MealPlanner should close recipe selector when close button is clicked","","MealPlanner should close recipe selector when close button is clicked",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","38","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should filter recipes by category when breakfast slot selected","","MealPlanner Meal Plan Navigation and Display should filter recipes by category when breakfast slot selected",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","19","","Categories Component","","Categories Component renders all category items","","Categories Component renders all category items",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","26","","CalendarGrid","","CalendarGrid should display day dates","","CalendarGrid should display day dates",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList fetching and aggregating data deduplicates recipe IDs before fetching","","useShoppingList fetching and aggregating data deduplicates recipe IDs before fetching",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","58","","useRecipes hook","","useRecipes hook updateRecipe should return false and log error when updating recipe fails","","useRecipes hook updateRecipe should return false and log error when updating recipe fails",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","25","","QuickActions Component","","QuickActions Component has proper accessibility attributes","","QuickActions Component has proper accessibility attributes",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","0","","mealPlanService","","mealPlanService deleteMealPlanEntry should complete without error on success","","mealPlanService deleteMealPlanEntry should complete without error on success",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","97","","TopBar Component","","TopBar Component navigates to each section when nav items are clicked","","TopBar Component navigates to each section when nav items are clicked",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","13","","AddRecipeModal Component","","AddRecipeModal Component should update main ingredient name","","AddRecipeModal Component should update main ingredient name",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","70","","EditRecipeModal Component","","EditRecipeModal Component should handle removing main ingredient with validation","","EditRecipeModal Component should handle removing main ingredient with validation",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","32","","RecipeDetailModal Component","","RecipeDetailModal Component should display recipe image when foto_url is provided","","RecipeDetailModal Component should display recipe image when foto_url is provided",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","2","","RecipeGrid Component","","RecipeGrid Component displays empty message when search query returns no results","","RecipeGrid Component displays empty message when search query returns no results",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","58","","useRecipes hook","","useRecipes hook Multiple operations should handle deleting multiple recipes sequentially","","useRecipes hook Multiple operations should handle deleting multiple recipes sequentially",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","22","","Recipes Component","","Recipes Component Integration Tests should display all recipe information on successful load","","Recipes Component Integration Tests should display all recipe information on successful load",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getAllRecipes should handle 404 error","","recipeService getAllRecipes should handle 404 error",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","6","","QuickActions Component","","QuickActions Component shows active category when location state has category","","QuickActions Component shows active category when location state has category",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","25","","RecipeDetailModal Component","","RecipeDetailModal Component should display YouTube iframe for youtube.com/watch URL","","RecipeDetailModal Component should display YouTube iframe for youtube.com/watch URL",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","33","","ShoppingList Component","","ShoppingList Component renders main ingredients with all columns","","ShoppingList Component renders main ingredients with all columns",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","6","","RecipeCard","","RecipeCard Edge Cases should display emoji placeholder when foto_url is undefined","","RecipeCard Edge Cases should display emoji placeholder when foto_url is undefined",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","106","","useShoppingList","","useShoppingList error handling clears error and items on new attempt","","useShoppingList error handling clears error and items on new attempt",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","21","","CalendarGrid","","CalendarGrid should display recipe name in filled cells","","CalendarGrid should display recipe name in filled cells",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","8","","WeekNavigator","","WeekNavigator should display the week range","","WeekNavigator should display the week range",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService API URL Configuration should use correct API endpoint for getRecipeById","","recipeService API URL Configuration should use correct API endpoint for getRecipeById",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","32","","ShoppingList Component","","ShoppingList Component displays range selector buttons","","ShoppingList Component displays range selector buttons",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","3","","useShoppingList","","useShoppingList date formatting sets hours to 00:00:00 for weekStart","","useShoppingList date formatting sets hours to 00:00:00 for weekStart",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","20","","Recipes Component","","Recipes Component Recipe Grid Layout should render recipe cards with correct structure","","Recipes Component Recipe Grid Layout should render recipe cards with correct structure",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","34","","Recipes Component","","Recipes Component Edit Recipe Functionality should handle errors when updating recipe fails","","Recipes Component Edit Recipe Functionality should handle errors when updating recipe fails",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","2","","SearchBar Component","","SearchBar Component displays the current search query value","","SearchBar Component displays the current search query value",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients separates main and common ingredients","","shoppingListService aggregateIngredients separates main and common ingredients",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","53","","getMonday","","useMealPlanner should return undefined for non-existent entry","","useMealPlanner should return undefined for non-existent entry",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","8","","TopBar Component","","TopBar Component renders language selector","","TopBar Component renders language selector",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","11","","RecipeDetailModal Component","","RecipeDetailModal Component should display snack emoji for snack category","","RecipeDetailModal Component should display snack emoji for snack category",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","21","","AddRecipeModal Component","","AddRecipeModal Component should call onClose when cancel button is clicked","","AddRecipeModal Component should call onClose when cancel button is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","0","","recipeService","","recipeService getRecipeById should throw error when response is not ok","","recipeService getRecipeById should throw error when response is not ok",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","13","","RecipeDetailModal Component","","RecipeDetailModal Component should display breakfast emoji for breakfast category","","RecipeDetailModal Component should display breakfast emoji for breakfast category",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","3","","RecipeCard","","RecipeCard Interactions should not trigger onRecipeClick when delete button is clicked","","RecipeCard Interactions should not trigger onRecipeClick when delete button is clicked",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","RecipeSelectorModal","","RecipeSelectorModal should call onClose when backdrop is clicked","","RecipeSelectorModal should call onClose when backdrop is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService deleteRecipe should handle network errors when deleting a recipe","","recipeService deleteRecipe should handle network errors when deleting a recipe",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","81","","AddRecipeModal Component","","AddRecipeModal Component should filter out empty main ingredients when submitting","","AddRecipeModal Component should filter out empty main ingredients when submitting",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","30","","AddRecipeModal Component","","AddRecipeModal Component should update category selection","","AddRecipeModal Component should update category selection",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","56","","useRecipes hook","","useRecipes hook updateRecipe should handle updating non-existent recipe","","useRecipes hook updateRecipe should handle updating non-existent recipe",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","7","","TopBar Component","","TopBar Component renders mobile menu SVG icon correctly","","TopBar Component renders mobile menu SVG icon correctly",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","53","","useShoppingList","","useShoppingList item management updates item by id","","useShoppingList item management updates item by id",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","46","","App Component","","App Component renders all main components","","App Component renders all main components",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","20","","TopBar Component","","TopBar Component has proper semantic structure","","TopBar Component has proper semantic structure",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","14","","RecipeDetailModal Component","","RecipeDetailModal Component should display default emoji for unknown category","","RecipeDetailModal Component should display default emoji for unknown category",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","4","","RecipeCard","","RecipeCard Category Emojis should display snack emoji for snack category","","RecipeCard Category Emojis should display snack emoji for snack category",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","25","","RecipeDetailModal Component","","RecipeDetailModal Component should display recipe name","","RecipeDetailModal Component should display recipe name",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","143","","Recipes Component","","Recipes Component Search Functionality should submit search by clicking search button","","Recipes Component Search Functionality should submit search by clicking search button",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","53","","EditRecipeModal Component","","EditRecipeModal Component handles adding new main ingredient","","EditRecipeModal Component handles adding new main ingredient",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","48","","AddRecipeModal Component","","AddRecipeModal Component should add a new main ingredient","","AddRecipeModal Component should add a new main ingredient",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","13","","RecipeDetailModal Component","","RecipeDetailModal Component should not display common ingredients section when empty","","RecipeDetailModal Component should not display common ingredients section when empty",""
"passed","Thu May 14 21:09:35 UTC 2026","Thu May 14 21:09:35 UTC 2026","1","","Home Component","","Home Component has correct CSS class","","Home Component has correct CSS class",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","2","","useShoppingList","","useShoppingList Monday calculation returns previous Monday when called on other days","","useShoppingList Monday calculation returns previous Monday when called on other days",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","4","","RecipeSelectorModal","","RecipeSelectorModal should perform case-insensitive search","","RecipeSelectorModal should perform case-insensitive search",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","69","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle error when deleting meal plan entry","","MealPlanner Meal Plan Navigation and Display should handle error when deleting meal plan entry",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","4","","WeekNavigator","","WeekNavigator should call onNavigate(-1) when previous button is clicked","","WeekNavigator should call onNavigate(-1) when previous button is clicked",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","12","","RecipeDetailModal Component","","RecipeDetailModal Component should not display common ingredients section when undefined","","RecipeDetailModal Component should not display common ingredients section when undefined",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","20","","EditRecipeModal Component","","EditRecipeModal Component handles recipe with no main ingredients","","EditRecipeModal Component handles recipe with no main ingredients",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","1","","mealPlanService","","mealPlanService addMealPlanEntry should return the created entry","","mealPlanService addMealPlanEntry should return the created entry",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","9","","QuickActions Component","","QuickActions Component passes onCategoryClick callback to Categories component","","QuickActions Component passes onCategoryClick callback to Categories component",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","80","","EditRecipeModal Component","","EditRecipeModal Component allows removing main ingredients","","EditRecipeModal Component allows removing main ingredients",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","85","","EditRecipeModal Component","","EditRecipeModal Component calls onEditRecipe with updated data on form submission","","EditRecipeModal Component calls onEditRecipe with updated data on form submission",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Category Emojis should display lunch emoji for lunch category","","RecipeCard Category Emojis should display lunch emoji for lunch category",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","25","","RecipeDetailModal Component","","RecipeDetailModal Component should display prep time","","RecipeDetailModal Component should display prep time",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","23","","CalendarGrid","","CalendarGrid should show ""+"" for empty cells","","CalendarGrid should show ""+"" for empty cells",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","4","","ConfirmationPopup Component","","ConfirmationPopup Component should not render when isOpen is false","","ConfirmationPopup Component should not render when isOpen is false",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","422","","Recipes Component","","Recipes Component Add Recipe Functionality should keep the add recipe modal open when submission fails","","Recipes Component Add Recipe Functionality should keep the add recipe modal open when submission fails",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","getMonday","","useMealPlanner should have error null initially","","useMealPlanner should have error null initially",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","81","","ShoppingList Component","","ShoppingList Component handles quantity editing with only unit change","","ShoppingList Component handles quantity editing with only unit change",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList date formatting formats date correctly for API calls","","useShoppingList date formatting formats date correctly for API calls",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","29","","ShoppingList Component","","ShoppingList Component shows correct ingredient quantity format","","ShoppingList Component shows correct ingredient quantity format",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","57","","useRecipes hook","","useRecipes hook Initial state and data fetching should handle empty recipe list","","useRecipes hook Initial state and data fetching should handle empty recipe list",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","84","","EditRecipeModal Component","","EditRecipeModal Component handles adding common ingredient","","EditRecipeModal Component handles adding common ingredient",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","19","","RecipeDetailModal Component","","RecipeDetailModal Component should not call onClose when clicking inside modal content","","RecipeDetailModal Component should not call onClose when clicking inside modal content",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","16","","Recipes Component","","Recipes Component Error Handling should display error message when fetch fails","","Recipes Component Error Handling should display error message when fetch fails",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","19","","ShoppingList Component","","ShoppingList Component does not show editable quantity for common ingredients","","ShoppingList Component does not show editable quantity for common ingredients",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","61","","TopBar Component","","TopBar Component sets ""Meal Planner"" as active tab by default","","TopBar Component sets ""Meal Planner"" as active tab by default",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","0","","recipeService","","recipeService API URL Configuration should use correct API endpoint for getAllRecipes","","recipeService API URL Configuration should use correct API endpoint for getAllRecipes",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","15","","SearchBar Component","","SearchBar Component renders search form","","SearchBar Component renders search form",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","5","","TopBar Component","","TopBar Component renders mobile menu button","","TopBar Component renders mobile menu button",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","26","","AddRecipeModal Component","","AddRecipeModal Component should update foto url input","","AddRecipeModal Component should update foto url input",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","59","","useShoppingList","","useShoppingList range handling loads shopping list for first-half range","","useShoppingList range handling loads shopping list for first-half range",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","15","","RecipeDetailModal Component","","RecipeDetailModal Component should handle recipe with single main ingredient","","RecipeDetailModal Component should handle recipe with single main ingredient",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","55","","useRecipes hook","","useRecipes hook Error recovery should not affect recipes list when add fails","","useRecipes hook Error recovery should not affect recipes list when add fails",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","61","","EditRecipeModal Component","","EditRecipeModal Component allows editing prep time","","EditRecipeModal Component allows editing prep time",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","8","","QuickActions Component","","QuickActions Component calls onActionClick when a quick action is clicked","","QuickActions Component calls onActionClick when a quick action is clicked",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients correctly updates existing main ingredient recipe set","","shoppingListService aggregateIngredients correctly updates existing main ingredient recipe set",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","56","","useRecipes hook","","useRecipes hook addRecipe should add recipe to empty list","","useRecipes hook addRecipe should add recipe to empty list",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","22","","Recipes Component","","Recipes Component Integration Tests should maintain search state when recipes update","","Recipes Component Integration Tests should maintain search state when recipes update",""
